tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt2943946,movie,The Circle,The Circle,0,2017,\N,93,"Drama,Horror,Thriller",5.1,176,748293,The Circle. Krąg,The Circle,2017,0,3,"USA, Zjednoczone Emiraty Arabskie","Thriller, Sci-Fi",2017-8-12,1.5,"thriller, sci-fi",0,-2.0999999999999996,5
tt4682786,movie,Collateral Beauty,Collateral Beauty,0,2016,\N,97,"Drama,Romance",6.8,82723,750026,Ukryte piękno,Collateral Beauty,2016,0,3,USA,Dramat,2017-1-7,1.5,drama,0,-3.8,7
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",7.7,434055,750704,Uciekaj!,Get Out,2017,0,7,USA,Horror,2017-5-9,3.5,horror,0,-0.7000000000000002,8
tt2160105,movie,I Still See You,I Still See You,0,2018,\N,98,"Fantasy,Thriller",5.8,6573,752098,Wciąż cię widzę,I Still See You,2018,0,5,USA,Thriller,2019-2-12,2.5,thriller,0,-0.7999999999999998,6
tt4901306,movie,Perfect Strangers,Perfetti sconosciuti,0,2016,\N,97,"Comedy,Drama",7.8,48905,752725,Dobrze się kłamie w miłym towarzystwie,Perfetti sconosciuti,2016,0,8,Włochy,"Dramat, Komedia",2017-7-12,4.0,"drama, comedy",0,0.20000000000000018,8
tt2181282,movie,A Patch of Fog,A Patch of Fog,0,2015,\N,92,Thriller,6.5,1094,753369,Cień mgły,A Patch of Fog,2015,0,8,Wielka Brytania,Thriller,2017-2-20,4.0,thriller,0,1.5,6
tt3963816,movie,Marauders,Marauders,0,2016,\N,107,"Action,Crime,Thriller",5.5,17557,754021,Maruderzy,Marauders,2016,0,7,"Kanada, USA",Akcja,2016-11-15,3.5,action,0,1.5,6
tt1615160,movie,The Foreigner,The Foreigner,0,2017,\N,113,"Action,Thriller",7.0,86732,754958,Cudzoziemiec,The Foreigner,2017,0,6,"Chiny, USA, Wielka Brytania","Thriller, Akcja",2018-6-12,3.0,"thriller, action",0,-1.0,7
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,\N,118,"Action,Adventure,Comedy",7.1,270328,755620,Ant-Man i Osa,Ant-Man and the Wasp,2018,0,5,"USA, Wielka Brytania","Akcja, Sci-Fi",2018-10-11,2.5,"action, sci-fi",0,-2.0999999999999996,7
tt4481414,movie,Gifted,Gifted,0,2017,\N,101,Drama,7.6,87867,756152,Obdarowani,Gifted,2017,0,6,USA,Dramat,2017-9-2,3.0,drama,0,-1.5999999999999996,8
tt5083738,movie,The Favourite,The Favourite,0,2018,\N,119,"Biography,Drama,History",7.6,139721,756160,Faworyta,The Favourite,2018,0,5,"Irlandia, USA, Wielka Brytania","Biograficzny, Historyczny",2019-3-24,2.5,"biographic, historical",0,-2.5999999999999996,8
tt1691916,movie,Before I Fall,Before I Fall,0,2017,\N,98,"Drama,Fantasy,Mystery",6.4,41328,757545,Zanim odejdę,Before I Fall,2017,0,4,USA,Dramat,2018-6-10,2.0,drama,0,-2.4000000000000004,6
tt3534294,movie,Entanglement,Entanglement,0,2017,\N,85,"Comedy,Drama,Romance",5.8,548,757712,Powiązania,Entanglement,2017,0,6,Kanada,"Dramat, Komedia, Romans",2019-3-13,3.0,"drama, comedy, romance",0,0.20000000000000018,6
tt3563262,movie,Submergence,Submergence,0,2017,\N,112,"Drama,Romance,Thriller",5.4,6181,757751,Zanurzeni,Submergence,2017,0,2,"Francja, Hiszpania, Niemcy, USA","Melodramat, Thriller",2018-11-7,1.0,"melodramat, thriller",0,-3.4000000000000004,5
tt5155780,movie,The Discovery,The Discovery,0,2017,\N,102,"Drama,Romance,Sci-Fi",6.3,26059,757770,Odkrycie,The Discovery,2017,0,5,USA,"Romans, Sci-Fi",2017-4-3,2.5,"romance, sci-fi",0,-1.2999999999999998,6
tt2704998,movie,Game Night,Game Night,0,2018,\N,100,"Action,Comedy,Crime",6.9,177249,757913,Wieczór gier,Game Night,2018,0,5,USA,Komedia,2018-6-7,2.5,comedy,0,-1.9000000000000004,7
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,0,2018,\N,128,"Action,Adventure,Sci-Fi",6.2,235336,758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,5,USA,"Przygodowy, Sci-Fi",2018-6-10,2.5,"przygodowy, sci-fi",0,-1.2000000000000002,6
tt5072406,movie,Moka,Moka,0,2016,\N,89,Drama,6.2,899,759717,Mokka,Moka,2016,0,7,"Francja, Szwajcaria",Dramat,2017-9-14,3.5,drama,0,0.7999999999999998,6
tt3606888,movie,A Street Cat Named Bob,A Street Cat Named Bob,0,2016,\N,103,"Biography,Comedy,Drama",7.4,24372,760045,Kot Bob i ja,A Street Cat Named Bob,2016,0,6,Wielka Brytania,"Biograficzny, Dramat, Komedia",2019-3-25,3.0,"biographic, drama, comedy",0,-1.4000000000000004,7
tt4645330,movie,Denial,Denial,0,2016,\N,109,"Biography,Drama",6.7,17386,760093,Kłamstwo,Denial,2016,0,7,"USA, Wielka Brytania","Biograficzny, Dramat sądowy",2017-7-9,3.5,"biographic, dramat sądowy",0,0.2999999999999998,7
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,"Drama,Horror,Mystery",6.6,170067,760272,mother!,Mother!,2017,0,7,USA,Horror,2018-9-24,3.5,horror,0,0.40000000000000036,7
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,"Drama,Thriller",7.5,56270,762881,Sama przeciw wszystkim,Miss Sloane,2016,0,8,"Francja, USA",Dramat,2017-6-9,4.0,drama,0,0.5,8
tt4433890,movie,The Oath,Eiðurinn,0,2016,\N,103,"Crime,Drama,Thriller",6.4,1693,763013,Przysięga,Eiðurinn,2016,0,7,Islandia,"Thriller, Psychologiczny",2018-12-2,3.5,"thriller, psychologiczny",0,0.5999999999999996,6
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,"Crime,Drama,Mystery",7.7,180440,763812,Wind River. Na przeklętej ziemi,Wind River,2017,0,6,"Kanada, USA, Wielka Brytania",Thriller,2017-12-21,3.0,thriller,0,-1.7000000000000002,8
tt5462326,movie,Mom and Dad,Mom and Dad,0,2017,\N,86,"Comedy,Horror,Thriller",5.5,17578,765124,Mama i tata,Mom and Dad,2017,0,4,USA,Horror,2018-5-15,2.0,horror,0,-1.5,6
tt2262315,movie,The Good Neighbor,The Good Neighbor,0,2016,\N,98,"Crime,Drama,Horror",6.3,14678,766067,Dobry sąsiad,The Good Neighbor,2016,0,6,USA,Thriller,2019-5-4,3.0,thriller,0,-0.2999999999999998,6
tt1137450,movie,Death Wish,Death Wish,0,2018,\N,107,"Action,Crime,Drama",6.4,55236,766688,Życzenie śmierci,Death Wish,2018,0,5,USA,Sensacyjny,2018-5-14,2.5,sensacyjny,0,-1.4000000000000004,6
tt4572514,movie,Patriots Day,Patriots Day,0,2016,\N,133,"Action,Crime,Drama",7.4,79846,766875,Dzień patriotów,Patriots Day,2016,0,7,"Hongkong, USA",Thriller,2017-11-19,3.5,thriller,0,-0.40000000000000036,7
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama",8.2,372280,767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-12,4.0,"drama, comedy, crime",0,-0.1999999999999993,8
tt5516328,movie,Ghost Stories,Ghost Stories,0,2017,\N,98,"Drama,Horror",6.4,26382,767751,Przebudzenie dusz,Ghost Stories,2017,0,6,Wielka Brytania,Horror,2018-6-10,3.0,horror,0,-0.40000000000000036,6
tt2597768,movie,Come and Find Me,Come and Find Me,0,2016,\N,112,"Drama,Thriller",5.7,7317,768727,Znajdź mnie,Come and Find Me,2016,0,3,Wielka Brytania,Thriller,2017-1-30,1.5,thriller,0,-2.7,6
tt5580536,movie,Arsenal,Arsenal,0,2017,\N,97,"Action,Crime,Thriller",4.0,3709,769502,Pakt krwi,Arsenal,2017,0,2,USA,"Sensacyjny, Thriller",2017-9-14,1.0,"sensacyjny, thriller",0,-2.0,4
tt5592248,movie,The Beguiled,The Beguiled,0,2017,\N,93,"Drama,Thriller",6.3,46111,769844,Na pokuszenie,The Beguiled,2017,0,4,USA,Dramat,2017-11-14,2.0,drama,0,-2.3,6
tt1291566,movie,The Vanishing of Sidney Hall,Sidney Hall,0,2017,\N,119,"Drama,Mystery,Romance",6.9,8051,771870,Zniknięcie Sidneya Halla,Sidney Hall,2017,0,6,USA,Dramat,2019-3-9,3.0,drama,0,-0.9000000000000004,7
tt2873282,movie,Red Sparrow,Red Sparrow,0,2018,\N,140,"Action,Drama,Thriller",6.6,147357,773236,Czerwona jaskółka,Red Sparrow,2018,0,3,USA,"Thriller, Szpiegowski",2018-3-12,1.5,"thriller, szpiegowski",0,-3.5999999999999996,7
tt5566790,movie,A Futile and Stupid Gesture,A Futile and Stupid Gesture,0,2018,\N,101,"Biography,Comedy",6.8,11647,773277,Pusty i głupi gest,A Futile and Stupid Gesture,2018,0,5,USA,"Biograficzny, Komedia",2019-8-2,2.5,"biographic, comedy",0,-1.7999999999999998,7
tt4411596,movie,My Cousin Rachel,My Cousin Rachel,0,2017,\N,106,"Drama,Mystery,Romance",6.0,16189,773378,Moja kuzynka Rachela,My Cousin Rachel,2017,0,4,"USA, Wielka Brytania",Melodramat,2017-12-10,2.0,melodramat,0,-2.0,6
tt4209788,movie,Molly's Game,Molly's Game,0,2017,\N,140,"Biography,Crime,Drama",7.4,114333,774747,Gra o wszystko,Molly's Game,2017,0,5,USA,"Biograficzny, Dramat",2018-7-28,2.5,"biographic, drama",0,-2.4000000000000004,7
tt5962210,movie,Ingrid Goes West,Ingrid Goes West,0,2017,\N,98,"Comedy,Drama",6.6,29804,774799,Ingrid wyrusza na zachód,Ingrid Goes West,2017,0,6,USA,"Dramat, Komedia",2019-9-15,3.0,"drama, comedy",0,-0.5999999999999996,7
tt5691670,movie,Under the Silver Lake,Under the Silver Lake,0,2018,\N,139,"Comedy,Crime,Drama",6.5,24310,775006,Tajemnice Silver Lake,Under the Silver Lake,2018,0,4,USA,Kryminał,2019-3-2,2.0,crime,0,-2.5,6
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,"Crime,Drama,Mystery",6.8,83674,775228,Nigdy cię tu nie było,You Were Never Really Here,2017,0,5,"Francja, USA, Wielka Brytania","Dramat, Thriller",2019-2-10,2.5,"drama, thriller",0,-1.7999999999999998,7
tt5727282,movie,Borg vs. McEnroe,Borg McEnroe,0,2017,\N,107,"Biography,Drama,Sport",7.0,23029,775409,Borg/McEnroe. Między odwagą a szaleństwem,Borg McEnroe,2017,0,7,"Dania, Finlandia, Szwecja","Dramat, Sportowy",2018-2-26,3.5,"drama, sportowy",0,0.0,7
tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Adventure,Drama,Fantasy",7.3,330412,775970,Kształt wody,The Shape of Water,2017,0,3,USA,Fantasy,2018-3-26,1.5,fantasy,0,-4.3,7
tt5715874,movie,The Killing of a Sacred Deer,The Killing of a Sacred Deer,0,2017,\N,121,"Drama,Horror,Mystery",7.0,99341,776169,Zabicie świętego jelenia,The Killing of a Sacred Deer,2017,0,6,"Irlandia, Wielka Brytania",Thriller,2018-3-31,3.0,thriller,0,-1.0,7
tt5052474,movie,Sicario: Day of the Soldado,Sicario: Day of the Soldado,0,2018,\N,122,"Action,Crime,Drama",7.1,106825,776171,Sicario 2: Soldado,Sicario: Day of the Soldado,2018,0,7,USA,"Thriller, Akcja",2018-9-26,3.5,"thriller, action",0,-0.09999999999999964,7
tt4695012,movie,It Comes At Night,It Comes at Night,0,2017,\N,91,"Horror,Mystery",6.2,73869,779305,To przychodzi po zmroku,It Comes at Night,2017,0,7,USA,Horror,2018-10-21,3.5,horror,0,0.7999999999999998,6
tt5254610,movie,Final Score,Final Score,0,2018,\N,104,"Action,Drama,Thriller",5.7,7909,780203,Ostateczna rozgrywka,Final Score,2018,0,5,Wielka Brytania,Akcja,2018-9-20,2.5,action,0,-0.7000000000000002,6
tt5466186,movie,7 Days in Entebbe,Entebbe,0,2018,\N,107,"Action,Drama,History",5.8,11542,780590,Siedem dni,Entebbe,2018,0,4,"USA, Wielka Brytania","Dramat, Kryminał, Thriller",2019-4-5,2.0,"drama, crime, thriller",0,-1.7999999999999998,6
tt5657856,movie,Brawl in Cell Block 99,Brawl in Cell Block 99,0,2017,\N,132,"Action,Crime,Drama",7.1,50806,781007,Blok 99,Brawl in Cell Block 99,2017,0,6,USA,"Kryminał, Thriller, Akcja",2018-8-11,3.0,"crime, thriller, action",0,-1.0999999999999996,7
tt5795086,movie,Gemini,Gemini,0,2017,\N,93,"Crime,Drama,Mystery",5.4,3893,782021,Bliźnięta,Gemini,2017,0,5,USA,Thriller,2018-9-12,2.5,thriller,0,-0.40000000000000036,5
tt1213641,movie,First Man,First Man,0,2018,\N,141,"Biography,Drama,History",7.3,141542,782196,Pierwszy człowiek,First Man,2018,0,5,"Japonia, USA","Biograficzny, Dramat",2019-2-10,2.5,"biographic, drama",0,-2.3,7
tt3896738,movie,Hounds of Love,Hounds of Love,0,2016,\N,108,"Crime,Drama,Thriller",6.5,8877,782287,Ogary miłości,Hounds of Love,2016,0,5,Australia,Kryminał,2018-6-21,2.5,crime,0,-1.5,6
tt3203528,movie,Bad Samaritan,Bad Samaritan,0,2018,\N,110,"Crime,Horror,Thriller",6.4,15176,782923,Zły Samarytanin,Bad Samaritan,2018,0,5,USA,Thriller,2019-8-29,2.5,thriller,0,-1.4000000000000004,6
tt6565702,movie,Dark Phoenix,Dark Phoenix,0,2019,\N,113,"Action,Adventure,Sci-Fi",5.8,115934,785552,X-Men: Mroczna Phoenix,Dark Phoenix,2019,0,6,USA,"Akcja, Sci-Fi",2019-9-22,3.0,"action, sci-fi",0,0.20000000000000018,6
tt6017942,movie,Kin,Kin,0,2018,\N,102,"Action,Crime,Drama",5.8,11251,785625,Kin. Zabójcza broń,Kin,2018,0,6,USA,"Akcja, Sci-Fi",2019-7-30,3.0,"action, sci-fi",0,0.20000000000000018,6
tt5969746,movie,Zoe,Zoe,0,2018,\N,95,Mystery,0.0,,785673,Kochanek idealny,Zoe,2018,0,4,USA,Romans,2019-5-13,2.0,romance,0,4.0,0
tt6069126,movie,The Escape,The Escape,0,2017,\N,101,Drama,5.9,1547,785869,Ucieczka,The Escape,2017,0,5,Wielka Brytania,Dramat,2018-12-27,2.5,drama,0,-0.9000000000000004,6
tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",6.1,55533,786216,Eskorta,Mile 22,2018,0,4,USA,Akcja,2018-12-14,2.0,action,0,-2.0999999999999996,6
tt5539052,movie,The Polka King,The Polka King,0,2017,\N,95,"Biography,Comedy,Drama",5.9,7776,786702,Król polki,The Polka King,2017,0,6,USA,Komedia,2019-9-22,3.0,comedy,0,0.09999999999999964,6
tt5649144,movie,The Florida Project,The Florida Project,0,2017,\N,111,Drama,7.6,78028,787309,Projekt Floryda,The Florida Project,2017,0,5,USA,Dramat,2018-1-9,2.5,drama,0,-2.5999999999999996,8
tt3011960,movie,Hangman,Hangman,0,2017,\N,98,"Crime,Drama,Mystery",5.2,11614,787686,M jak morderca,Hangman,2017,0,2,USA,"Kryminał, Thriller",2018-5-14,1.0,"crime, thriller",0,-3.2,5
tt6306064,movie,Adrift,Adrift,0,2018,\N,96,"Action,Adventure,Biography",6.6,38585,788644,41 dni nadziei,Adrift,2018,0,4,"Hongkong, Islandia, USA",Dramat,2018-9-3,2.0,drama,0,-2.5999999999999996,7
tt5580036,movie,"I, Tonya","I, Tonya",0,2017,\N,119,"Biography,Comedy,Drama",7.5,153974,788923,"Jestem najlepsza. Ja, Tonya","I, Tonya",2017,0,8,USA,"Biograficzny, Dramat, Sportowy",2018-3-10,4.0,"biographic, drama, sportowy",0,0.5,8
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,0,2019,\N,181,"Action,Adventure,Drama",8.5,625227,790542,Avengers: Koniec gry,Avengers: Endgame,2019,0,5,USA,"Akcja, Sci-Fi",2019-5-7,2.5,"action, sci-fi",0,-3.5,8
tt5834760,movie,Look Away,Look Away,0,2018,\N,103,"Fantasy,Horror,Thriller",6.2,13308,790925,Oblicze mroku,Look Away,2018,0,6,USA,Thriller,2019-5-4,3.0,thriller,0,-0.20000000000000018,6
tt2854926,movie,Tag,Tag,0,2018,\N,100,Comedy,6.5,95542,791088,Berek,Tag,2018,0,6,USA,Komedia,2018-10-22,3.0,comedy,0,-0.5,6
tt1226837,movie,Beautiful Boy,Beautiful Boy,0,2018,\N,120,"Biography,Drama",7.3,38510,792243,Mój piękny syn,Beautiful Boy,2018,0,6,USA,Dramat,2019-5-25,3.0,drama,0,-1.2999999999999998,7
tt5294550,movie,All the Money in the World,All the Money in the World,0,2017,\N,132,"Biography,Crime,Drama",6.8,64871,792452,Wszystkie pieniądze świata,All the Money in the World,2017,0,3,"USA, Wielka Brytania",Thriller,2018-6-6,1.5,thriller,0,-3.8,7
tt6146586,movie,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,0,2019,\N,131,"Action,Crime,Thriller",7.5,202268,792556,John Wick 3,John Wick: Chapter 3 - Parabellum,2019,0,7,USA,"Thriller, Akcja",2019-5-20,3.5,"thriller, action",0,-0.5,8
tt6749318,movie,Speed Kills,Speed Kills,0,2018,\N,102,"Action,Crime,Drama",4.1,2005,794051,Szybki jak śmierć,Speed Kills,2018,0,3,USA,"Biograficzny, Thriller",2018-12-29,1.5,"biographic, thriller",0,-1.0999999999999996,4
tt7139936,movie,A Rainy Day in New York,A Rainy Day in New York,0,2019,\N,92,"Comedy,Romance",6.7,9827,794194,W deszczowy dzień w Nowym Jorku,A Rainy Day in New York,2019,0,8,USA,Komedia,2019-7-28,4.0,comedy,0,1.2999999999999998,7
tt5719748,movie,Cold Pursuit,Cold Pursuit,0,2019,\N,119,"Action,Crime,Drama",6.2,44286,794622,Przykładny obywatel,Cold Pursuit,2019,0,3,Wielka Brytania,"Dramat, Akcja",2019-6-20,1.5,"drama, action",0,-3.2,6
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,338106,795912,Ciche miejsce,A Quiet Place,2018,0,7,USA,"Horror, Sci-Fi",2018-5-17,3.5,"horror, sci-fi",0,-0.5,8
tt6537238,movie,Salyut-7,Salyut-7,0,2017,\N,111,"Action,Drama,History",7.2,8174,796010,Salut 7,Salyut-7,2017,0,6,Rosja,Dramat,2018-8-5,3.0,drama,0,-1.2000000000000002,7
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",0,2019,\N,110,"Biography,Crime,Drama",6.6,59989,796158,"Podły, okrutny, zły","Extremely Wicked, Shockingly Evil and Vile",2019,0,6,USA,"Biograficzny, Kryminał, Thriller",2019-10-6,3.0,"biographic, crime, thriller",0,-0.5999999999999996,7
tt3104988,movie,Crazy Rich Asians,Crazy Rich Asians,0,2018,\N,120,"Comedy,Drama,Romance",6.9,114497,796540,Bajecznie bogaci Azjaci,Crazy Rich Asians,2018,0,4,USA,Komedia,2019-8-15,2.0,comedy,0,-2.9000000000000004,7
tt6684714,movie,Acts of Violence,Acts of Violence,0,2018,\N,86,"Action,Crime,Drama",5.2,8703,796568,Akt przemocy,Acts of Violence,2018,0,3,Kanada,"Dramat, Akcja",2018-10-11,1.5,"drama, action",0,-2.2,5
tt5638642,movie,The Ritual,The Ritual,0,2017,\N,94,"Horror,Mystery,Thriller",6.3,62925,796602,Rytuał,The Ritual,2017,0,3,Wielka Brytania,Horror,2018-2-12,1.5,horror,0,-3.3,6
tt6892400,movie,The Girl in the Fog,La ragazza nella nebbia,0,2017,\N,128,"Crime,Mystery,Thriller",6.8,5886,796891,Dziewczyna we mgle,La ragazza nella nebbia,2017,0,7,"Francja, Niemcy, Włochy","Kryminał, Thriller",2018-9-16,3.5,"crime, thriller",0,0.20000000000000018,7
tt6212478,movie,American Animals,American Animals,0,2018,\N,116,"Biography,Crime,Drama",7.0,32636,797361,Zwierzęta Ameryki,American Animals,2018,0,7,USA,"Dramat, Kryminał",2019-3-13,3.5,"drama, crime",0,0.0,7
tt6952960,movie,The Kindergarten Teacher,The Kindergarten Teacher,0,2018,\N,96,Drama,6.7,10620,797588,Przedszkolanka,The Kindergarten Teacher,2018,0,7,USA,Dramat,2019-8-1,3.5,drama,0,0.2999999999999998,7
tt7328154,movie,Holiday,Holiday,0,2018,\N,93,"Crime,Drama",5.8,2532,799883,Wakacje,Holiday,2018,0,3,"Dania, Holandia, Szwecja","Dramat, Kryminał",2019-4-15,1.5,"drama, crime",0,-2.8,6
tt6866224,movie,The Hummingbird Project,The Hummingbird Project,0,2018,\N,111,Thriller,6.2,7722,800273,Projekt Koliber,The Hummingbird Project,2018,0,5,Kanada,Thriller,2019-8-21,2.5,thriller,0,-1.2000000000000002,6
tt7608028,movie,The Open House,The Open House,0,2018,\N,94,"Horror,Thriller",3.2,27481,801997,Dom otwarty,The Open House,2018,0,3,USA,Thriller,2018-1-23,1.5,thriller,0,-0.20000000000000018,3
tt7153766,movie,Unsane,Unsane,0,2018,\N,98,"Drama,Horror,Mystery",6.4,35029,802898,Niepoczytalna,Unsane,2018,0,5,USA,Thriller,2018-7-9,2.5,thriller,0,-1.4000000000000004,6
tt7784604,movie,Hereditary,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",7.3,185241,802930,Dziedzictwo. Hereditary,Hereditary,2018,0,6,USA,"Dramat, Horror",2018-9-24,3.0,"drama, horror",0,-1.2999999999999998,7
tt6547170,movie,Reprisal,Reprisal,0,2018,\N,89,"Action,Crime,Thriller",4.2,4809,803018,Odwet,Reprisal,2018,0,3,"USA, Wielka Brytania",Akcja,2019-3-28,1.5,action,0,-1.2000000000000002,4
tt3860916,movie,Cargo,Cargo,0,2017,\N,105,"Drama,Horror,Sci-Fi",6.3,30115,803161,Ładunek,Cargo,2017,0,6,Australia,Thriller,2018-5-19,3.0,thriller,0,-0.2999999999999998,6
tt5942864,movie,Styx,Styx,0,2018,\N,94,Drama,6.4,2099,804145,Styks,Styx,2018,0,5,"Austria, Niemcy",Dramat,2019-8-5,2.5,drama,0,-1.4000000000000004,6
tt6921496,movie,A Bluebird in My Heart,A Bluebird in My Heart,0,2018,\N,85,Drama,6.2,357,804174,Niebieski ptak w moim sercu,A Bluebird in My Heart,2018,0,7,Francja,Dramat,2019-3-15,3.5,drama,0,0.7999999999999998,6
tt6908274,movie,Mirage,Durante la tormenta,0,2018,\N,128,"Drama,Mystery,Romance",7.4,24402,805279,Fatamorgana,Durante la tormenta,2018,0,3,Hiszpania,"Thriller, Sci-Fi",2019-4-17,1.5,"thriller, sci-fi",0,-4.4,7
tt6738136,movie,Revenge,Revenge,0,2017,\N,108,"Action,Horror,Thriller",6.3,30129,807467,Zemsta,Revenge,2017,0,4,"Belgia, Francja","Thriller, Akcja",2018-8-11,2.0,"thriller, action",0,-2.3,6
tt7349662,movie,BlacKkKlansman,BlacKkKlansman,0,2018,\N,135,"Biography,Crime,Drama",7.5,172052,807561,Czarne bractwo. BlacKkKlansman,BlacKkKlansman,2018,0,5,USA,"Biograficzny, Dramat, Kryminał",2019-2-10,2.5,"biographic, drama, crime",0,-2.5,8
tt7959026,movie,The Mule,The Mule,0,2018,\N,116,"Crime,Drama,Thriller",7.0,84120,808437,Przemytnik,The Mule,2018,0,4,USA,"Dramat, Kryminał",2019-4-3,2.0,"drama, crime",0,-3.0,7
tt5566714,movie,Hawaii,Hawaii,0,2017,\N,116,Drama,7.6,677,809563,Hawaje,Hawaii,2017,0,5,Rumunia,Dramat,2019-4-7,2.5,drama,0,-2.5999999999999996,8
tt7888070,movie,Treat Me Like Fire,Joueurs,0,2018,\N,105,Drama,5.7,369,810908,Gracze,Joueurs,2018,0,3,Francja,Dramat,2018-12-28,1.5,drama,0,-2.7,6
tt7952000,movie,The Accused,Acusada,0,2018,\N,108,"Crime,Drama,Thriller",6.1,1234,811263,Oskarżona,Acusada,2018,0,7,"Argentyna, Meksyk","Kryminał, Thriller",2019-3-24,3.5,"crime, thriller",0,0.9000000000000004,6
tt8155288,movie,Happy Death Day 2U,Happy Death Day 2U,0,2019,\N,100,"Comedy,Horror,Mystery",6.2,42500,812781,Śmierć nadejdzie dziś 2,Happy Death Day 2U,2019,0,6,USA,"Horror, Komedia",2019-9-16,3.0,"horror, comedy",0,-0.20000000000000018,6
tt6857112,movie,Us,Us,0,2019,\N,116,"Horror,Mystery,Thriller",6.9,168974,816982,To my,Us,2019,0,6,"Chiny, Japonia, USA",Thriller,2019-6-22,3.0,thriller,0,-0.9000000000000004,7
tt5936866,movie,A Dark Place,Steel Country,0,2018,\N,89,"Mystery,Thriller",6.1,2431,817829,Mroczne miejsce,Steel Country,2018,0,6,Wielka Brytania,Thriller,2019-4-30,3.0,thriller,0,-0.09999999999999964,6
tt9495224,movie,Black Mirror: Bandersnatch,Black Mirror: Bandersnatch,0,2018,\N,90,"Drama,Mystery,Sci-Fi",7.2,100306,818016,Czarne lustro: Bandersnatch,Black Mirror: Bandersnatch,2018,0,5,"USA, Wielka Brytania","Thriller, Sci-Fi",2019-2-2,2.5,"thriller, sci-fi",0,-2.2,7
tt8128188,movie,High Flying Bird,High Flying Bird,0,2019,\N,90,"Drama,Sport",6.2,5904,820784,Wysokie loty,High Flying Bird,2019,0,5,USA,"Dramat, Sportowy",2019-2-9,2.5,"drama, sportowy",0,-1.2000000000000002,6
tt8110640,movie,In the Shadow of the Moon,In the Shadow of the Moon,0,2019,\N,115,"Crime,Mystery,Sci-Fi",6.2,26349,825221,W cieniu księżyca,In the Shadow of the Moon,2019,0,5,USA,"Thriller, Sci-Fi",2019-10-2,2.5,"thriller, sci-fi",0,-1.2000000000000002,6
tt7315484,movie,The Silence,The Silence,0,2019,\N,90,"Drama,Horror,Sci-Fi",5.2,29011,827674,Cisza,The Silence,2019,0,4,"Niemcy, USA",Horror,2019-4-15,2.0,horror,0,-1.2000000000000002,5
tt6292852,movie,I Am Mother,I Am Mother,0,2019,\N,113,"Drama,Horror,Sci-Fi",6.8,54940,829669,Jestem matką,I Am Mother,2019,0,4,Australia,"Thriller, Sci-Fi",2019-6-20,2.0,"thriller, sci-fi",0,-2.8,7
